Case,Case Label,Current,Anode Stoichiometry set,Mass  Fraction H2 anode set,Relative Humidity anode inlet set,Temperature anode inlet set,Cathode Stoichiometry set,Relative Humidity cathode inlet set,Temperature cathode inlet set,Pressure (Absolute) cathode outlet set,Volumetric Flow Rate coolant set,Temperature coolant inlet set,Pressure (Absolute) coolant outlet set,factor pressure difference anode2 cathode,Average Pressure (Outlet); Part Cathode_inlet,Average Temperature (Outlet); Part Cathode_inlet,Relative Humidity (Outlet); Part Cathode_inlet,Average Mass Flow Rate (Outlet); Part Cathode_inlet,Total Gaseous Mass Fraction Average (Outlet); Part Cathode_inlet,Average Pressure (Outlet); Part Cathode_outlet,Average Temperature (Outlet); Part Cathode_outlet,Relative Humidity (Outlet); Part Cathode_outlet,Average Mass Flow Rate (Outlet); Part Cathode_outlet,Average Pressure (Outlet); Part An_inlet-1,Average Temperature (Outlet); Part An_inlet-1,Relative Humidity (Outlet); Part An_inlet-1,Average Mass Flow Rate (Outlet); Part An_inlet-1,Average Pressure (Outlet); Part An_outlet,Average Temperature (Outlet); Part An_outlet,Relative Humidity (Outlet); Part An_outlet,Average Mass Flow Rate (Outlet); Part An_outlet,Average Pressure (Outlet); Part Coolant_inlet,Average Temperature (Outlet); Part Coolant_inlet,Average Mass Flow Rate (Outlet); Part Coolant_inlet,Average Pressure (Outlet); Part Coolant_outlet,Average Temperature (Outlet); Part Coolant_outlet,Average Mass Flow Rate (Outlet); Part Coolant_outlet,m_dot_an; Part Anode_lambda,m_dot_cath; Part Cathode_lambda,H2 Anode out; Part RLTCreator-1,N2 Anode out; Part RLTCreator-1,H2Ovap Anode out; Part RLTCreator-1,H2Oliq Anode out; Part RLTCreator-1,O2 Cathode out; Part RLTCreator-1,N2 Cathode out; Part RLTCreator-1,H2Ovap Cathode out; Part RLTCreator-1,H2Oliq Cathode out; Part RLTCreator-1,H2 Anode in; Part RLTCreator-1,N2 Anode in; Part RLTCreator-1,H2Ovap Anode in; Part RLTCreator-1,H2Oliq Anode in; Part RLTCreator-1,O2 Cathode in; Part RLTCreator-1,N2 Cathode in; Part RLTCreator-1,H2Ovap Cathode in; Part RLTCreator-1,H2Oliq Cathode in; Part RLTCreator-1,Output 1; Part Gain-2-1,Output 1; Part Gain-3-1,Output 1; Part Gain-4-1,Output 1; Part Gain-5-1,Output 1; Part Gain-6-1,Output 1; Part Gain-7-1,Output 1; Part Gain-8-1,Output 1; Part Gain-9-1,Output 1; Part Gain-10-1,Output 1; Part Gain-11-1,Voltage; Part SubAssemblyExternal-1,Current; Part SubAssemblyExternal-1,Electrical Power; Part SubAssemblyExternal-1,Fuel Power; Part SubAssemblyExternal-1,Fuel Efficiency; Part SubAssemblyExternal-1,Voltage Loss - Activation; Part SubAssemblyExternal-1,Voltage Loss - Transport; Part SubAssemblyExternal-1,Voltage Loss - Ohmic; Part SubAssemblyExternal-1,Membrane Humidity; Part SubAssemblyExternal-1,Membrane Water Content Average; Part SubAssemblyExternal-1,Water_Content_Vol_1; Part SubAssemblyExternal-1,Water_Content_Vol_2; Part SubAssemblyExternal-1,Water_Content_Vol_3; Part SubAssemblyExternal-1,Water_Content_Vol_4; Part SubAssemblyExternal-1,Water_Content_Vol_5; Part SubAssemblyExternal-1,Mass Rate of Water Crossover (Anode); Part SubAssemblyExternal-1,Mass Rate of Nitrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Hydrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Oxygen Crossover; Part SubAssemblyExternal-1,Cathode Stoichiometric Ratio; Part SubAssemblyExternal-1,Anode Stoichiometric Ratio; Part SubAssemblyExternal-1,T_degC_Vol_1; Part SubAssemblyExternal-1,T_degC_Vol_2; Part SubAssemblyExternal-1,T_degC_Vol_3; Part SubAssemblyExternal-1,T_degC_Vol_4; Part SubAssemblyExternal-1,T_degC_Vol_5; Part SubAssemblyExternal-1
87,--,150.0,3.45771,0.833752,0.806273,62.3497,3.811,0.585391,75.3168,1.29453,0.476367,81.7854,1.62697,1.13717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,--,150.0,2.67627,0.774168,0.701298,68.5911,2.79472,0.927461,78.0204,2.23818,0.451775,63.1448,1.23105,0.889255,2.3487115,351.16992,92.74763,76.30145,1.0,2.2381918,348.34818,81.030235,68.0953,2.0845485,341.74115,70.12967,4.265827,1.9903303,342.02814,99.99996,12.405337,1.5389068,336.2948,2459.763,1.2310528,343.84116,2459.453,4.2658286,76.30117,0.478882,0.017059106,0.08676735,0.41729152,0.12466593,0.7346411,0.14069301,0.0,0.8827767,0.018488197,0.09873513,0.0,0.17411236,0.65316355,0.17272411,0.0,83.2376,93.24051,100.0,100.00003,100.00006,90.32698,64.99081,60.1954,79.96947,81.923386,347.7536,150.0,52.16304,86.41882,0.6037356,38.16176,1.010513,26.463476,65.99087,6.117072,8.649701,11.223092,4.0966587,3.261235,3.3440964,8.860564,0.023103936,0.0060049365,0.011820915,2.7509696,2.5712755,68.5587,69.83104,71.65902,73.67391,75.19126
89,--,150.0,3.0531,0.786482,0.572075,84.4881,2.77771,0.361147,58.9916,1.70707,0.449768,80.5398,2.43047,1.09166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,--,150.0,2.68041,0.90829,0.282919,62.3513,3.3364,0.297024,84.4115,2.56216,0.438086,68.0684,2.69134,1.06691,2.6818368,357.5691,29.695824,84.290184,1.0,2.5621815,348.19623,79.51749,82.171616,2.7879956,335.49768,28.295513,2.6141224,2.733593,343.5025,99.99998,5.2871256,2.987946,341.2184,2416.3525,2.6913407,345.85092,2416.4233,2.6140316,84.29631,0.7441557,0.009676158,0.09881182,0.14735633,0.13754703,0.7395874,0.12286552,0.0,0.97039586,0.007034521,0.022569591,0.0,0.19728765,0.74010307,0.06260927,0.0,76.37777,98.28375,100.00001,100.00001,100.0,53.102657,66.77608,84.99241,93.05116,84.70866,358.95813,150.0,53.84372,86.88048,0.6208248,34.084328,1.1383927,22.101753,74.98479,7.5607715,7.551461,13.920688,13.503805,6.411936,3.5696287,2.9726195,0.029346993,0.0092716105,0.016443102,3.2767327,2.6888835,71.27983,71.34381,72.71642,74.15078,75.09698
91,--,150.0,1.86809,0.705774,0.740097,60.216,3.07986,0.283757,72.8361,1.48997,0.433842,77.2486,1.99979,1.01213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,--,150.0,2.23615,0.938013,0.919941,80.4341,2.24311,0.848956,63.4395,1.88492,0.457415,68.1399,2.38475,1.10685,1.9839275,336.59317,84.88508,58.039993,1.0,1.8849213,350.3288,75.272255,56.05358,2.166444,353.5683,92.038185,5.3236785,2.0863233,344.1522,99.99994,9.212152,2.6879237,341.2899,2466.8186,2.3847485,347.20398,2466.8088,5.3233323,58.034737,0.4858039,0.0049189096,0.090781644,0.41849554,0.10337954,0.7096316,0.18698882,0.0,0.7911316,0.0037534784,0.20511493,0.0,0.18942142,0.71059376,0.09998484,0.0,100.00001,100.00003,100.0,99.99997,100.0,51.749256,47.98286,61.046795,67.70877,67.24263,338.95245,150.0,50.84287,86.39271,0.5789394,40.385033,1.4143658,31.271732,54.463814,5.269008,4.0877275,4.085173,4.4685116,3.1763172,2.8171425,3.1387284,0.01878688,0.006205945,0.008497614,2.220576,2.1615665,70.19581,72.14853,73.70719,75.37699,77.252426
93,--,150.0,2.81645,0.847176,0.930523,64.2448,1.63994,0.597616,50.8401,2.30032,0.477288,82.0235,2.63031,0.908446,2.3581915,323.93314,59.89299,40.638817,1.0,2.300307,360.7116,74.27704,37.744476,2.1692228,337.41632,92.983215,4.4467926,2.0896163,351.4383,100.0,4.9535494,2.910588,355.1735,2495.2944,2.6303105,358.53168,2495.7468,4.4473867,40.615253,0.72547185,0.016221384,0.22035494,0.03795182,0.07292973,0.7168885,0.21018177,0.0,0.88548124,0.01146808,0.10305071,0.0,0.20358129,0.763713,0.032705717,0.0,66.30186,81.85931,99.999916,100.00001,100.00001,41.28724,47.159824,60.88861,78.41536,73.26603,357.36383,150.0,53.604572,86.72943,0.61954266,29.723122,1.577461,18.239157,80.974846,8.422179,5.311523,7.8470216,5.24404,3.1080797,2.9961867,3.0588057,0.03443331,0.008334545,0.013884964,1.6051695,2.7685814,82.19502,84.85336,86.11832,87.064964,87.58911
94,--,150.0,3.19489,0.739771,0.428994,52.2808,2.53334,0.256558,57.9179,2.40244,0.460427,50.1438,1.11682,1.20421,2.481137,331.06732,25.656357,62.222515,1.0,2.4024444,335.87622,84.508026,58.684555,2.965644,325.43088,42.8993,3.6630876,2.8930407,325.73422,99.99997,7.0908184,1.4849426,323.2938,2501.3594,1.11681,335.64203,2493.1165,3.6630895,62.222145,0.742387,0.027456997,0.039129518,0.19102651,0.12700729,0.7936857,0.079307035,0.0,0.9558684,0.024140704,0.019990878,0.0,0.20652512,0.77475643,0.018718429,0.0,91.82903,100.0,100.0,100.0,100.0,42.57985,48.15196,56.43707,67.96156,85.843994,337.9455,150.0,50.691826,86.45342,0.5864463,51.351902,1.1973785,31.55241,64.61111,5.937297,12.938643,6.199965,4.0933013,3.422042,3.1823049,4.153443,0.017715432,0.0066349045,0.0091106715,2.5044925,3.2625206,52.656677,54.12955,56.52925,59.52249,62.46865
95,--,150.0,3.93177,0.909593,0.750526,70.8692,1.85348,0.751011,60.0872,2.54903,0.462159,51.797,2.34228,1.08716,2.599371,333.23703,75.10156,46.634758,1.0,2.5490308,336.13278,72.71493,40.871754,2.8946576,344.0193,75.052414,6.221581,2.7712033,327.9688,99.9999,11.943559,2.7050543,324.947,2503.6423,2.3422766,334.18683,2500.1575,6.221584,46.634674,0.7066615,0.006862363,0.042639755,0.24383634,0.10108081,0.8339891,0.06493008,5.743318E-16,0.90952104,0.0064902455,0.08398871,0.0,0.19828615,0.7438488,0.057865035,0.0,100.0,100.0,100.0,100.0,100.0,66.31556,57.95927,57.30614,61.234505,72.81153,329.89395,150.0,49.48409,86.34114,0.57340604,51.10167,1.1343538,39.415176,57.864426,4.2846727,6.624711,4.2597623,3.6881933,3.4767258,3.3708436,6.4305053,0.018488426,0.0059075337,0.007453841,1.8317622,4.3941007,54.767982,56.140854,58.026283,60.242264,62.872063
96,--,150.0,2.25353,0.838544,0.339189,65.5989,1.82653,0.94108,84.9727,1.82243,0.432913,78.0543,2.84788,1.18893,1.9148889,358.12308,94.1071,54.521538,1.0,1.8224356,357.3344,80.40354,45.88996,2.2469656,338.74884,33.91896,2.5207746,2.166751,356.10715,99.999985,11.222896,3.1143885,351.20428,2386.9014,2.8478847,351.7228,2394.58,2.5207734,54.521835,0.4401173,0.011820373,0.1480764,0.3999859,0.078635745,0.67394066,0.24742357,0.0,0.94806594,0.013105702,0.038828384,0.0,0.1506735,0.56523514,0.28409135,0.0,70.60946,88.49669,89.04632,100.00001,100.0,78.57333,67.49356,83.11778,88.45329,80.59721,348.92862,150.0,52.339294,86.6433,0.60424507,35.29622,1.3003247,21.898941,72.95983,6.802387,6.283032,10.199392,9.882903,3.8886192,3.5867136,9.355985,0.02332696,0.0081596505,0.009574129,1.7764431,2.1532438,82.11103,83.03118,83.962555,84.52126,84.42436
97,--,150.0,1.77557,0.748533,0.964116,73.968,2.60382,0.658827,62.2041,2.8979,0.435591,58.0903,2.98132,1.05433,2.9679303,335.35388,65.88322,65.17487,1.0,2.8979027,342.76843,57.00422,59.67587,3.115309,347.11804,96.41149,3.9336784,3.055344,334.3216,100.000015,9.32883,3.3035178,331.2403,2424.657,2.9813168,340.5214,2421.3315,3.933679,65.174736,0.47469056,0.022144014,0.03675539,0.46641004,0.13174619,0.8081629,0.06009089,0.0,0.86476177,0.020857388,0.11438087,0.0,0.20015252,0.7508503,0.04899718,0.0,100.0,100.0,100.0,100.0,100.0,53.718506,47.66139,47.59195,50.50895,57.192688,332.83463,150.0,49.925194,86.46427,0.5777115,39.783646,0.93571955,46.728645,41.594215,3.232948,4.124905,3.3543901,3.0626006,2.8603697,2.7543666,6.15414,0.020994527,0.006650835,0.009702029,2.5716345,2.1064503,60.83158,62.467014,64.523674,66.86192,69.5177
98,--,150.0,3.88658,0.886121,0.396256,83.2384,2.5721,0.489611,56.5715,2.90059,0.430429,57.1411,1.08632,1.15302,2.9698293,329.72116,48.961735,63.53905,1.0,2.900593,341.2902,96.52741,60.349873,3.4382985,356.3883,39.62571,5.8273187,3.3444364,332.52954,99.99997,8.956676,1.4110303,330.2911,2412.4116,1.0863146,340.03583,2407.4712,5.8273144,63.538822,0.7938823,0.009891389,0.04938258,0.14684375,0.1256348,0.7786131,0.095752075,0.0,0.9292094,0.00857349,0.062217098,0.0,0.2045701,0.76742244,0.028007459,0.0,96.321884,100.0,100.0,100.00008,100.0,49.43458,55.74004,61.831623,72.60451,98.084564,351.00006,150.0,52.65001,86.83454,0.6066841,41.79316,1.3185424,27.344494,69.71023,6.5751867,13.922527,7.0845137,4.6075935,3.8777206,3.4207664,3.8085434,0.026135132,0.00928052,0.013332347,2.5311012,4.5900793,58.98167,60.796154,62.969444,65.58043,67.89152
99,--,150.0,2.92092,0.960416,0.380606,66.6629,2.11546,0.309603,62.7903,1.51155,0.453253,75.0853,2.34371,0.817641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,--,150.0,2.66928,0.892642,0.87483,52.1638,2.36887,0.358395,65.408,2.11316,0.459641,64.5499,1.57957,0.804809,2.2023752,338.55246,35.84641,59.005096,1.0,2.1131668,344.9101,78.649895,56.08377,1.7626603,325.3172,87.471695,3.1270797,1.700687,339.6111,99.99995,5.7097,1.8975725,337.6999,2478.2542,1.5795692,342.51755,2478.0986,3.127147,59.003906,0.65593773,0.01056848,0.12423273,0.20926107,0.11560569,0.76239145,0.12200288,0.0,0.9238987,0.007977648,0.068123676,0.0,0.2017335,0.75678116,0.041485325,0.0,73.33694,88.162926,100.0,100.0,100.000015,38.63662,44.34082,63.963036,77.78137,76.28064,341.90927,150.0,51.286392,86.24875,0.59406894,42.435253,1.2168564,27.561317,66.16019,6.210239,6.480426,9.592078,7.794287,3.288333,2.8923154,3.503768,0.021123705,0.0047952593,0.0101676155,2.3412035,2.4071326,66.295074,67.646576,69.23592,70.769356,71.78464
101,--,150.0,3.76137,0.740502,0.809645,50.3209,2.42557,0.706882,60.3167,2.51024,0.466482,62.8186,2.64348,1.29956,2.5882423,333.4663,70.689224,60.950535,1.0,2.5102441,345.66818,89.19075,57.666313,3.3467743,323.47086,80.96466,4.817877,3.2622054,338.7507,99.99998,8.049301,2.9661512,335.9686,2498.8672,2.6434832,342.75574,2496.8289,4.8178744,60.950287,0.78374726,0.026846904,0.06918605,0.12021982,0.11733481,0.75922465,0.12344055,4.2117952E-17,0.9458412,0.023796847,0.030361975,0.0,0.19882977,0.7458882,0.05528203,0.0,82.97824,97.73317,100.0,99.99993,100.0,56.855213,63.69264,74.90086,97.71286,90.14125,355.6615,150.0,53.349224,87.012314,0.6133124,39.54448,1.285652,22.036507,77.67854,7.8674216,9.706355,13.827857,7.449082,4.767003,3.666395,3.9223752,0.02664497,0.010688275,0.013922955,2.3797235,4.056197,64.858955,66.88599,69.03294,70.74861,72.41989
102,--,150.0,2.09864,0.748666,0.947576,81.2091,1.87024,0.387741,51.0807,1.45283,0.442346,51.814,2.33188,1.1774,1.5400634,324.23035,38.774643,46.312782,1.0,1.4528356,337.90393,46.292217,41.784657,1.8149276,354.35925,94.757126,5.7427263,1.7105701,327.68576,100.00003,10.218658,2.681889,324.964,2451.2654,2.331877,335.1517,2448.0479,5.7427297,46.312645,0.33816814,0.019250423,0.03539641,0.60718507,0.101030454,0.8203118,0.078657754,0.0,0.7226725,0.017417993,0.25990948,0.0,0.20356007,0.7636334,0.032806557,0.0,100.00006,100.0,100.0,100.0,100.0,31.028276,30.14795,32.268723,36.815548,46.78817,293.499,150.0,44.024845,85.94498,0.51244503,59.27813,1.1543225,61.9689,26.813242,2.5821388,3.2065792,2.74745,2.4872503,2.292505,2.1750484,5.2188363,0.008278306,0.003119201,0.0033687574,1.8581672,1.7464466,54.223293,56.24535,58.467525,61.06088,64.71029
103,--,150.0,3.32337,0.697716,0.460156,76.3131,2.62967,0.332034,75.5329,1.34428,0.425848,56.7208,1.14914,0.904766,1.4995642,348.6512,33.23703,67.57035,1.0,1.3443114,338.83008,81.12133,64.20655,1.3152022,349.46866,46.007595,5.4382753,1.2162492,332.61533,99.999985,8.198021,1.4744806,329.8708,2400.9336,1.149139,336.09106,2400.4785,5.4384766,67.54923,0.60715115,0.03143213,0.1218583,0.23955843,0.118608,0.722854,0.15853798,0.0,0.8317027,0.025870094,0.14242719,0.0,0.19202511,0.72036123,0.08761365,0.0,85.31036,100.000015,100.0,100.00001,100.00001,55.886246,51.79175,52.25313,58.790142,76.98078,325.20486,150.0,48.780727,85.96917,0.5704015,56.08663,1.2109742,29.434809,65.911026,6.2981853,8.920768,4.5661464,3.3812366,3.1762698,3.1411002,3.9622169,0.011260705,0.0030051053,0.005874998,2.6072788,2.56062,60.5038,60.8842,62.41626,64.18276,65.8564
104,--,150.0,1.60831,0.632203,0.819788,52.0427,1.74705,0.526926,77.4487,2.81989,0.427004,78.6632,1.71191,1.0449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105,--,150.0,3.64085,0.849349,0.615894,71.397,1.90991,0.953346,64.1696,1.04054,0.446646,51.7575,1.17209,0.912687,1.177147,337.31827,95.339516,52.946987,1.0,1.040567,338.42072,86.422806,47.04627,1.1281393,344.547,61.589417,5.4639344,0.9497893,329.16977,99.99994,11.323596,1.51789,324.9075,2462.7053,1.1720827,337.17032,2456.3218,5.463934,52.946472,0.46731243,0.010475132,0.1005794,0.42163303,0.08782699,0.7018343,0.21033868,0.0,0.8088126,0.010299762,0.18088761,0.0,0.16933943,0.63525844,0.19540215,0.0,93.28837,97.76032,100.00001,100.0,100.0,83.72416,60.603916,57.65969,84.68013,89.20577,315.3473,150.0,47.302094,85.88177,0.550603,64.97042,1.443512,28.266104,67.86049,6.971225,11.68141,12.86131,3.911684,3.2589645,3.3072665,6.58025,0.00844307,0.0025302724,0.0038603586,1.8854256,2.4179966,56.501534,58.113937,60.27375,62.892128,65.22847
106,--,150.0,3.16587,0.626296,0.709101,68.0759,3.80413,0.326592,54.5201,2.64497,0.470342,61.5508,2.75184,0.992403,2.7723913,327.66974,32.659702,93.42496,1.0,2.6449924,342.4603,82.02771,92.1892,2.7064483,341.226,70.909836,5.7544603,2.624874,336.03516,99.99998,6.932389,3.0864346,334.7008,2510.9438,2.7518375,341.1438,2508.208,5.754465,93.4247,0.76615727,0.047374133,0.07723805,0.10923056,0.14829223,0.7580184,0.09368938,0.0,0.88682795,0.037991017,0.075181045,0.0,0.20664556,0.7752083,0.018146152,0.0,91.74961,100.0,100.0,100.0,100.0,38.75157,48.25855,58.270027,72.218155,83.026024,352.1072,150.0,52.81608,86.60871,0.6101373,39.275692,1.1233046,26.105398,70.651764,6.5199003,11.648952,8.603743,4.96194,3.867378,3.4517906,1.8894129,0.024638267,0.0072750584,0.014305478,3.7550907,3.3596122,62.13589,63.993916,65.60962,67.495636,69.30496
107,--,150.0,2.07485,0.973679,0.682095,51.5118,3.54777,0.970855,71.3202,2.49779,0.415219,53.2918,1.52078,1.19422,2.6252472,344.4698,97.08698,93.3898,1.0,2.4978085,340.0032,77.69866,84.777794,3.053427,324.662,68.20901,2.0920715,2.982913,331.5923,100.00003,10.579723,1.8442252,326.4418,2377.608,1.5207741,338.2534,2372.3254,2.0920749,93.38959,0.44903836,0.002325979,0.029889174,0.5187465,0.14639127,0.76918167,0.08442707,0.0,0.96839046,0.0018794489,0.02973008,0.0,0.18475874,0.69310224,0.12213902,0.0,89.30063,100.0,100.0,100.0,100.0,100.00001,88.143,65.67482,63.309135,78.91877,342.88568,150.0,51.432854,86.5672,0.5941279,44.44539,0.9232418,32.73145,61.92571,5.230671,11.111626,4.471063,3.5526683,3.520116,3.5727952,9.253398,0.02025982,0.0073710904,0.010796789,3.4955714,2.194428,59.97526,58.047714,61.55772,64.09395,66.76639
108,--,150.0,2.71052,0.889264,0.66061,84.0797,3.68897,0.454922,69.5676,1.36081,0.456135,82.3044,1.68473,1.03884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109,--,150.0,2.83921,0.964295,0.931669,52.7769,2.57473,0.507456,73.633,2.87148,0.415184,61.9421,2.6112,0.801152,2.9441364,346.7826,50.746296,65.02353,1.0,2.8714833,345.51416,79.6588,60.33173,2.3712332,325.92743,93.16501,3.2595036,2.3004916,338.29788,99.99994,7.8311706,2.910489,335.0921,2365.4585,2.6111968,343.0349,2362.914,3.2595165,65.02339,0.65069807,0.0036122645,0.08040658,0.26528308,0.12622689,0.77932787,0.09444526,0.0,0.94185704,0.0025037879,0.055639178,0.0,0.19724779,0.7399536,0.06279864,0.0,80.843185,100.00001,100.0,100.0,100.00001,48.691956,40.188965,54.779625,82.832886,82.04246,349.58,150.0,52.437,86.50191,0.6065803,36.967167,1.1305643,29.137106,60.857407,5.7053823,8.378887,13.839985,4.895395,3.0869925,2.8563092,5.3108606,0.027995158,0.006463261,0.013681276,2.5391474,2.8677857,65.250946,66.35699,68.247185,70.53872,72.2762
110,--,150.0,1.5347,0.617597,0.760395,61.4352,3.31028,0.5525,50.1621,1.74858,0.473325,58.7814,2.14908,0.836859,1.9067494,323.31305,55.248203,82.2245,1.0,1.748628,339.53537,80.10579,81.63149,1.5011659,334.57828,76.05813,2.5870502,1.4633148,333.76175,100.00005,4.297671,2.4956093,331.9314,2522.9731,2.1490786,337.00504,2522.649,2.5869284,82.225395,0.3477114,0.06599647,0.06745912,0.518833,0.13633455,0.73483497,0.12883045,0.0,0.8539906,0.037963185,0.10804621,0.0,0.20286787,0.76103663,0.036095496,0.0,92.76087,100.00001,95.03962,100.0,100.0,30.675358,34.865746,67.79326,62.70685,81.38196,333.23566,150.0,49.985348,86.0689,0.56614685,49.965,1.3273542,28.98085,59.154106,6.3988714,11.407039,4.0141087,11.272226,2.9604402,2.2251472,1.4464718,0.014300049,0.003523029,0.008363893,3.285954,1.3037727,59.560383,61.493866,62.894882,64.68302,66.48391
111,--,150.0,3.17484,0.831502,0.383355,73.4863,1.92147,0.26912,57.8886,2.82994,0.436749,75.9215,1.6146,1.26489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112,--,150.0,2.53729,0.866738,0.922478,50.75,2.92332,0.87763,50.4266,1.1492,0.466535,57.1267,2.02663,0.824777,1.358367,323.5744,87.77137,74.943924,1.0,1.1493224,341.98352,70.77486,74.452995,1.035569,323.89993,92.24808,3.0192363,0.9478296,333.30298,99.99994,3.4610603,2.3659809,330.2767,2507.5476,2.0266204,340.55353,2500.9363,3.0192347,74.942856,0.6504372,0.01686504,0.17829931,0.15439846,0.1217211,0.6956445,0.18263441,0.0,0.8761349,0.009671256,0.11419386,0.0,0.19330837,0.72517526,0.0815164,0.0,70.69423,89.04951,95.99647,89.52027,100.00001,53.90866,73.033424,83.791916,83.682434,74.61282,329.17642,150.0,49.376465,85.92137,0.57399225,56.444702,1.3039738,22.03002,78.597,8.09655,5.8914247,9.953093,12.181575,9.584411,3.342786,1.1539012,0.011459786,0.0025469842,0.0063483473,2.9102457,1.8457301,59.140594,61.87023,64.37726,66.78805,68.860954
